chrY	165		7	5
chrY	44021	2	1
chrY	44383	1	1
chrY	44451	3	3
chrY	44507	1	1
chrY	44625	8	7
chrY	44639	8	7
chrY	44665	11	8
chrY	44679	11	10
chrY	44707	6	5
chrY	44716	5	4
chrY	44744	2	2
chrY	44899	2	2
chrY	44905	2	2
chrY	44908	2	2
chrY	44914	2	2
chrY	44960	3	3
chrY	44984	2	2
chrY	44996	1	1
chrY	45005	1	1
chrY	45026	1	1
chrY	45039	1	1
chrY	45082	1	1
chrY	45089	1	1
chrY	45098	1	0
chrY	45109	1	1
chrY	45136	1	1
chrY	45155	1	1
chrY	45358	1	1
chrY	45364	1	0
chrY	45404	4	4
chrY	45407	4	4
chrY	45484	24	23
chrY	45509	18	3
chrY	45569	1	1
chrY	45889	6	5
chrY	45974	3	2
chrY	46141	1	1
chrY	46181	3	3
chrY	46288	5	5
chrY	46319	6	5
chrY	46336	3	3
chrY	46358	2	2
chrY	46378	1	1
chrY	46395	1	1
chrY	46521	1	1
chrY	46589	4	4
chrY	46619	3	3
chrY	46671	2	2
chrY	46730	2	2
chrY	47387	3	3
chrY	47400	4	4
chrY	47403	4	4
chrY	47736	8	8
chrY	47753	10	8
chrY	48400	5	3
chrY	48520	4	3
chrY	48604	9	6
chrY	48721	6	5
chrY	48996	7	3
chrY	49033	6	5
chrY	49078	6	6
chrY	49288	1	1
chrY	49663	2	2
chrY	50322	4	4
chrY	50464	4	2
chrY	50562	6	4
chrY	51062	5	4
chrY	51305	11	10
chrY	51490	1	1
chrY	51537	2	2
chrY	51775	4	4
chrY	51783	4	3
chrY	51805	5	4
chrY	51846	3	3
chrY	51875	5	5
chrY	51896	5	3
chrY	51927	10	9
chrY	51936	9	8
chrY	51959	8	7
chrY	51966	8	7
chrY	51991	7	4
chrY	52107	5	3
chrY	52155	5	5
chrY	52308	3	3
chrY	52383	5	5
chrY	52773	3	3
chrY	52864	4	4
chrY	52886	3	3
chrY	53336	7	6
chrY	53382	5	3
chrY	53385	5	5
chrY	53494	3	3
chrY	53549	5	4
chrY	53695	8	8
chrY	53946	6	6
chrY	54073	1	1
chrY	54225	4	4
chrY	54563	16	12
chrY	54633	5	5
chrY	54759	2	2
chrY	54819	4	2
chrY	54867	5	2
chrY	54965	7	5
chrY	55104	5	4
chrY	55421	2	2
chrY	55852	2	2
chrY	55862	2	2
chrY	56265	4	4
chrY	56391	4	3
chrY	56726	1	1
chrY	56861	3	3
chrY	57217	5	5
chrY	57273	3	3
chrY	57338	1	0
chrY	57891	4	4
chrY	58008	10	5
chrY	58061	8	8
chrY	58097	8	8
chrY	58778	15	14
chrY	59586	4	4
chrY	59592	4	4
chrY	59610	5	5
chrY	60591	5	4
chrY	61024	5	4
chrY	61737	6	5
chrY	61883	12	11
chrY	61906	9	8
chrY	61916	9	9
chrY	61960	4	4
chrY	61977	6	5
chrY	61982	6	6
chrY	62042	2	2
chrY	62065	1	1
chrY	62400	7	7
chrY	63005	5	4
chrY	64176	7	6
chrY	64635	1	0
chrY	64737	4	3
chrY	65017	2	1
chrY	65047	1	0
chrY	65056	1	1
chrY	65301	5	5
chrY	65445	15	6
chrY	65835	6	3
chrY	66380	5	5
chrY	66636	4	4
chrY	66642	4	4
chrY	66752	6	5
chrY	68185	5	5
chrY	68612	2	2
chrY	69433	6	6
chrY	69497	4	2
chrY	69766	13	8
chrY	69884	7	7
chrY	70031	8	5
chrY	70101	10	7
chrY	70340	6	4
chrY	70445	7	3
chrY	70508	9	8
chrY	70694	3	2
chrY	70906	2	0
chrY	71121	2	2
chrY	71140	3	3
chrY	71176	3	3
chrY	72097	2	2
chrY	72101	3	3
chrY	72683	1	1
chrY	72807	2	2
chrY	72996	4	4
chrY	73053	7	7
chrY	73102	5	5
chrY	73430	3	3
chrY	73449	3	3
chrY	73463	2	1
chrY	73499	4	3
chrY	74203	3	3
chrY	74282	9	8
chrY	74790	2	2
chrY	75288	14	13
chrY	76717	11	10
chrY	77038	3	3
chrY	77268	7	6
chrY	77385	4	3
chrY	77409	5	5
chrY	77518	3	2
chrY	77752	4	4
chrY	77764	2	2
chrY	78437	10	10
chrY	78448	10	10
chrY	78511	11	6
chrY	78564	6	5
chrY	79014	2	1
chrY	79018	3	2
chrY	79278	5	5
chrY	80375	11	10
chrY	80994	6	6
chrY	81110	4	4
chrY	81125	4	4
chrY	81154	5	4
chrY	81156	5	5
chrY	81202	4	4
chrY	81217	4	4
chrY	81240	4	3
chrY	81243	4	3
chrY	81252	5	4
chrY	81266	6	5
chrY	81316	2	2
chrY	81333	2	1
chrY	81675	1	0
chrY	81853	20	18
chrY	81905	4	2
chrY	82020	6	6
chrY	82089	4	1
chrY	82111	3	3
chrY	82530	4	2
chrY	82611	1	0
chrY	83774	8	7
chrY	83962	4	4
chrY	83986	4	4
chrY	84207	5	4
chrY	84353	1	1
chrY	84456	8	5
chrY	85177	6	6
chrY	85195	5	5
chrY	85483	12	10
chrY	85796	4	2
chrY	85918	2	2
chrY	85922	2	2
chrY	86056	2	2
chrY	86453	4	4
chrY	86645	1	1
chrY	87325	7	7
chrY	87692	4	4
chrY	88089	8	8
chrY	88115	7	7
chrY	88395	4	4
chrY	88405	4	4
chrY	88409	4	3
chrY	88761	4	3
chrY	88765	4	3
chrY	88770	3	2
chrY	88777	2	1
chrY	89550	1	1
chrY	89594	2	2
chrY	90488	1	0
chrY	90520	1	0
chrY	91409	1	0
chrY	91748	1	1
chrY	93491	1	1
chrY	93505	3	2
chrY	93510	3	3
chrY	95516	3	2
chrY	95729	8	7
chrY	95771	11	11
chrY	96058	2	1
chrY	96862	2	2
chrY	96864	2	1
chrY	97252	8	8
chrY	97499	2	2
chrY	98454	6	5
chrY	98626	11	10
chrY	98948	5	4
chrY	99276	1	1
chrY	99330	3	3
chrY	99336	3	3
chrY	99478	5	5
chrY	99527	5	5
chrY	99632	7	7
chrY	99828	7	6
chrY	99951	8	8
chrY	100183	11	6
chrY	100190	12	9
chrY	100233	6	5
chrY	100270	4	4
chrY	100287	7	6
chrY	100314	8	8
chrY	100369	6	6
chrY	100613	6	6
chrY	100957	3	3
chrY	101056	7	7
chrY	101271	4	4
chrY	101381	1	1
chrY	101498	4	4
chrY	101802	7	3
chrY	102099	6	4
chrY	104093	3	2
chrY	104308	8	6
chrY	104742	7	4
chrY	104849	8	4
chrY	105700	4	3
chrY	105859	3	2
chrY	105900	2	1
chrY	106083	7	5
chrY	106843	5	5
chrY	107260	3	2
chrY	108179	1	1
chrY	108500	6	4
chrY	108597	10	6
chrY	108775	5	4
chrY	109132	4	2
chrY	109159	7	6
chrY	109734	1	1
chrY	109756	2	1
chrY	109758	2	1
chrY	109762	2	1
chrY	109837	1	1
chrY	110156	7	7
chrY	110403	4	3
chrY	110489	5	5
chrY	110757	3	2
chrY	111283	4	2
chrY	111768	5	5
chrY	111862	3	3
chrY	112042	5	5
chrY	112250	5	5
chrY	112295	9	9
chrY	112358	11	6
chrY	112404	6	5
chrY	113409	7	7
chrY	113814	6	6
chrY	114200	5	4
chrY	114235	6	6
chrY	114353	7	7
chrY	114532	6	6
chrY	114686	12	10
chrY	114742	7	7
chrY	114782	5	5
chrY	114787	5	5
chrY	115114	6	6
chrY	115368	5	2
chrY	115460	1	0
chrY	116291	5	2
chrY	116552	11	8
chrY	117156	1	1
chrY	117183	5	4
chrY	117573	3	3
chrY	117847	1	1
chrY	117850	1	1
chrY	118493	6	4
chrY	118562	4	3
chrY	118613	2	2
chrY	118793	8	6
chrY	119043	4	4
chrY	119053	4	4
chrY	119326	6	4
chrY	119406	7	6
chrY	119426	6	6
chrY	119581	7	7
chrY	119764	1	1
chrY	119806	3	3
chrY	119852	8	8
chrY	120826	14	14
chrY	120837	15	14
chrY	121451	2	2
chrY	121539	2	1
chrY	121933	1	1
chrY	122231	6	5
chrY	122600	1	0
chrY	123277	9	8
chrY	123280	8	7
chrY	123286	6	6
chrY	123289	6	5
chrY	123292	7	6
chrY	123513	3	2
chrY	123559	3	2
chrY	123659	8	5
chrY	123681	6	5
chrY	123870	9	7
chrY	123985	10	5
chrY	124261	5	3
chrY	125566	7	7
chrY	125681	6	5
chrY	125767	8	8
chrY	125779	8	8
chrY	126361	5	3
chrY	126755	11	11
chrY	127008	4	4
chrY	127149	12	9
chrY	127456	7	6
chrY	128209	5	5
chrY	128247	3	3
chrY	128748	4	4
chrY	129158	4	4
chrY	129165	3	3
chrY	129202	3	2
chrY	129213	3	2
chrY	129227	2	2
chrY	129259	1	0
chrY	129561	1	1
chrY	130932	12	12
chrY	133821	1	0
chrY	133825	1	0
chrY	133889	3	1
chrY	133896	4	3
chrY	133901	4	2
chrY	133908	4	3
chrY	133913	4	3
chrY	133965	2	2
chrY	134522	1	1
chrY	135901	5	5
chrY	136258	5	5
chrY	136394	6	6
chrY	136397	6	6
chrY	136415	5	4
chrY	137547	2	2
chrY	137705	7	6
chrY	138097	5	5
chrY	138107	6	6
chrY	138512	14	12
chrY	138541	12	11
chrY	138565	9	9
chrY	139877	10	10
chrY	139957	4	3
chrY	139974	6	5
chrY	139991	6	6
chrY	141557	1	1
chrY	142326	4	4
chrY	143278	2	2
chrY	143566	1	1
chrY	144294	3	2
chrY	144569	2	2
chrY	144605	2	2
chrY	144617	4	3
chrY	144673	7	5
chrY	145013	14	14
chrY	145037	13	10
chrY	145108	15	11
chrY	145443	11	2
chrY	145468	8	2
chrY	145488	8	0
chrY	145490	7	0
chrY	145591	8	1
chrY	145627	9	0
chrY	145633	8	0
chrY	145661	5	0
chrY	145709	9	0
chrY	145728	11	0
chrY	145735	11	0
chrY	145747	9	0
chrY	145866	5	2
chrY	145966	7	2
chrY	146001	10	2
chrY	146104	8	4
chrY	146114	8	6
chrY	146154	10	8
chrY	146163	11	10
chrY	146291	3	1
chrY	146775	3	1
chrY	147167	3	3
chrY	147537	9	8
chrY	148677	12	11
chrY	148956	1	1
chrY	149161	6	6
chrY	150077	7	7
chrY	150301	3	3
chrY	150451	4	4
chrY	150586	8	7
chrY	150753	10	5
chrY	152816	6	5
chrY	153016	3	3
chrY	153382	6	6
chrY	154082	14	12
chrY	154491	4	3
chrY	154536	4	4
chrY	154721	10	10
chrY	154758	10	10
chrY	154835	7	5
chrY	154860	10	7
chrY	154955	9	8
chrY	154996	7	5
chrY	155019	8	7
chrY	155041	5	5
chrY	155047	6	5
chrY	155059	8	7
chrY	155074	5	5
chrY	155090	5	5
chrY	155115	3	3
chrY	155636	5	4
chrY	156370	4	4
chrY	156488	6	4
chrY	156535	10	8
chrY	156680	2	2
chrY	156776	2	2
chrY	156778	2	1
chrY	156782	2	2
chrY	156804	2	2
chrY	156812	2	2
chrY	156822	1	1
chrY	156947	7	7
chrY	156961	8	7
chrY	157291	5	3
chrY	157359	7	7
chrY	157380	6	6
chrY	157391	6	4
chrY	157543	7	7
chrY	157568	6	4
chrY	157644	6	5
chrY	157843	5	5
chrY	157902	6	6
chrY	157926	8	8
chrY	157947	10	10
chrY	157970	7	7
chrY	158654	7	6
chrY	158682	4	4
chrY	158817	2	2
chrY	159026	9	9
chrY	159623	12	11
chrY	159853	2	1
chrY	159958	5	4
chrY	159973	5	4
chrY	160042	2	1
chrY	160167	9	8
chrY	160339	6	6
chrY	161069	6	5
chrY	161175	11	9
chrY	161941	6	3
chrY	161974	2	2
chrY	162063	4	4
chrY	162065	4	3
chrY	162101	4	3
chrY	162217	4	4
chrY	162321	3	3
chrY	162425	3	3
chrY	162435	3	3
chrY	162823	2	1
chrY	163094	3	3
chrY	163261	4	3
chrY	163343	7	7
chrY	163527	4	4
chrY	163704	9	7
chrY	163801	8	6
chrY	164666	3	3
chrY	164858	5	5
chrY	165090	7	6
chrY	165137	5	5
chrY	165242	1	1
chrY	165284	4	4
chrY	165307	6	6
chrY	165374	5	5
chrY	165456	2	2
chrY	165880	3	3
chrY	165909	2	2
chrY	166222	1	1
chrY	166637	14	11
chrY	167412	3	3
chrY	167458	3	3
chrY	169159	1	1
chrY	169478	7	4
chrY	169534	3	2
chrY	172145	6	6
chrY	174964	2	2
chrY	175255	6	6
chrY	178305	1	1
chrY	178416	3	3
chrY	178462	1	1
chrY	178917	1	1
chrY	181625	6	5
chrY	181871	10	10
chrY	182255	4	3
chrY	182334	9	9
chrY	182667	6	5
chrY	183100	4	3
chrY	183293	8	6
chrY	183313	7	7
chrY	183335	3	3
chrY	183459	10	7
chrY	183471	9	7
chrY	183530	2	1
chrY	183620	8	8
chrY	183637	8	8
chrY	183920	9	9
chrY	184012	4	4
chrY	184043	5	5
chrY	184048	5	5
chrY	184054	6	6
chrY	184129	6	2
chrY	184258	8	8
chrY	184306	7	6
chrY	184398	3	2
chrY	184420	3	3
chrY	184423	3	3
chrY	184427	3	3
chrY	184490	4	3
chrY	184521	8	7
chrY	184714	3	3
chrY	184804	5	4
chrY	185122	4	2
chrY	185224	2	2
chrY	185474	4	4
chrY	185530	2	2
chrY	185728	3	3
chrY	186303	1	1
chrY	186527	6	3
chrY	186634	7	7
chrY	187756	5	4
chrY	188140	6	6
chrY	188593	5	4
chrY	188697	2	2
chrY	189098	7	7
chrY	189178	13	12
chrY	189708	10	6
chrY	189769	9	7
chrY	190233	7	5
chrY	191043	2	2
chrY	191063	3	3
chrY	191067	3	3
chrY	191247	1	1
chrY	191253	1	1
chrY	191256	1	0
chrY	191373	5	4
chrY	191410	8	7
chrY	191481	7	7
chrY	191639	6	5
chrY	191826	10	9
chrY	192029	7	3
chrY	192077	5	2
chrY	192139	9	7
chrY	192142	11	9
chrY	192266	8	6
chrY	192525	10	8
chrY	193079	8	8
chrY	193192	13	12
chrY	193213	9	7
chrY	193761	2	2
chrY	193791	3	3
chrY	193980	8	7
chrY	194073	8	8
chrY	194250	9	7
chrY	194263	10	10
chrY	194271	10	9
chrY	194286	10	10
chrY	194334	7	7
chrY	194396	6	6
chrY	194445	2	2
chrY	194461	2	2
chrY	194641	5	5
chrY	194645	5	5
chrY	194648	5	4
chrY	194669	5	4
chrY	194732	2	2
chrY	194766	3	3
chrY	194848	3	3
chrY	194876	5	4
chrY	194909	4	4
chrY	194923	4	4
chrY	194986	8	7
chrY	195072	6	5
chrY	195302	11	11
chrY	195647	7	5
chrY	196258	15	13
chrY	196307	12	12
chrY	196381	6	5
chrY	196418	9	8
chrY	196544	3	3
chrY	196557	3	3
chrY	196680	1	1
chrY	196778	3	2
chrY	196977	10	8
chrY	197057	5	5
chrY	197074	5	5
chrY	197091	4	3
chrY	197133	6	6
chrY	197354	5	5
chrY	197362	5	5
chrY	197376	5	5
chrY	197389	6	6
chrY	197392	6	6
chrY	197396	6	6
chrY	197436	4	4
chrY	197618	5	3
chrY	197781	6	6
chrY	197797	3	3
chrY	197805	2	1
chrY	197852	4	4
chrY	197870	9	9
chrY	197879	10	8
chrY	198193	6	6
chrY	198273	2	1
chrY	198331	5	4
chrY	198556	3	2
chrY	198619	3	3
chrY	198985	4	4
chrY	199038	7	6
chrY	199747	9	9
chrY	199759	7	7
chrY	199769	7	6
chrY	199940	10	9
chrY	200066	6	4
chrY	200079	8	7
chrY	200169	7	6
chrY	200318	4	3
chrY	200390	7	7
chrY	200395	7	7
chrY	200409	5	5
chrY	200430	8	8
chrY	200471	5	4
chrY	200633	5	5
chrY	200702	10	7
chrY	200795	17	15
chrY	200929	7	7
chrY	201014	1	1
chrY	201079	6	6
chrY	201271	8	8
chrY	201327	4	4
chrY	201366	7	4
chrY	201456	5	4
chrY	201504	7	7
chrY	201586	6	6
chrY	201637	3	3
chrY	201687	4	4
chrY	201713	5	5
chrY	201734	5	5
chrY	201798	4	4
chrY	201852	4	4
chrY	201902	9	9
chrY	201939	9	8
chrY	201943	11	10
chrY	202041	9	7
chrY	202240	7	7
chrY	202272	9	7
chrY	202308	9	7
chrY	202374	3	2
chrY	202494	4	4
chrY	202506	4	4
chrY	202547	5	4
chrY	202616	11	8
chrY	202644	14	14
chrY	202915	1	1
chrY	203298	4	4
chrY	203339	10	7
chrY	203426	13	11
chrY	203475	11	7
chrY	203579	3	3
chrY	203727	6	5
chrY	203884	7	7
chrY	203945	5	5
chrY	204047	1	1
chrY	204094	3	3
chrY	204115	4	4
chrY	204126	4	4
chrY	204223	2	1
chrY	204504	11	10
chrY	204609	3	3
chrY	204616	4	4
chrY	204782	5	5
chrY	204799	5	4
chrY	204816	5	5
chrY	204834	4	4
chrY	204836	4	4
chrY	204907	3	3
chrY	204947	2	2
chrY	204949	3	3
chrY	206132	12	11
chrY	206192	4	4
chrY	206264	6	6
chrY	206657	3	2
chrY	206712	4	4
chrY	206755	1	1
chrY	206942	6	5
chrY	206963	6	6
chrY	207317	6	6
chrY	207502	4	4
chrY	207687	4	4
chrY	207871	8	8
chrY	208739	8	7
chrY	208826	1	1
chrY	209308	6	5
chrY	209323	10	4
chrY	209363	18	3
chrY	209435	22	9
chrY	209488	15	2
chrY	209676	2	0
chrY	209864	8	4
chrY	209880	8	3
chrY	209888	8	3
chrY	209890	7	2
chrY	209898	6	5
chrY	209906	5	5
chrY	209946	3	2
chrY	209982	7	6
chrY	209988	7	6
chrY	209997	7	6
chrY	210020	11	7
chrY	210099	15	10
chrY	210533	5	3
chrY	210626	5	5
chrY	210854	8	8
chrY	210899	5	5
chrY	211138	6	6
chrY	211378	5	5
chrY	211443	9	9
chrY	211518	6	4
chrY	212791	3	3
chrY	212906	1	1
chrY	213047	8	8
chrY	213057	8	8
chrY	213060	8	8
chrY	213111	3	3
chrY	213257	1	1
chrY	213503	5	4
chrY	213564	4	4
chrY	213612	3	3
chrY	213653	6	6
chrY	213737	3	3
chrY	213747	2	2
chrY	213782	2	2
chrY	213792	2	2
chrY	214005	3	3
chrY	214247	3	2
chrY	214250	3	2
chrY	214307	5	4
chrY	214408	8	7
chrY	214433	9	9
chrY	214519	6	6
chrY	214523	8	6
chrY	214566	8	7
chrY	214810	4	2
chrY	215459	5	5
chrY	215479	6	6
chrY	215610	8	8
chrY	215616	8	7
chrY	215640	7	7
chrY	215668	7	7
chrY	215936	9	8
chrY	216069	7	7
chrY	216101	9	7
chrY	216213	5	3
chrY	216346	3	3
chrY	216543	8	7
chrY	216615	1	1
chrY	216742	2	2
chrY	216850	9	9
chrY	216980	4	4
chrY	217032	7	7
chrY	217301	4	4
chrY	217329	7	6
chrY	217458	7	5
chrY	217673	8	6
chrY	218150	9	7
chrY	218808	6	6
chrY	219451	8	7
chrY	219455	8	6
chrY	219471	9	5
chrY	219740	5	4
chrY	219967	6	5
chrY	220010	5	5
chrY	220102	8	7
chrY	220420	8	4
chrY	220455	6	6
chrY	220457	7	7
chrY	220490	8	7
chrY	220503	8	8
chrY	220507	7	6
chrY	220510	8	8
chrY	220888	7	6
chrY	220900	7	6
chrY	220922	4	4
chrY	221268	4	4
chrY	221281	3	3
chrY	221300	5	4
chrY	221349	5	5
chrY	221390	3	3
chrY	221430	1	1
chrY	221435	1	1
chrY	221450	1	1
chrY	221459	1	1
chrY	221471	2	1
chrY	221526	8	7
chrY	221580	6	6
chrY	221607	5	5
chrY	221615	4	4
chrY	221619	3	3
chrY	221625	2	2
chrY	221657	2	2
chrY	221783	7	7
chrY	221813	9	8
chrY	222026	13	12
chrY	222246	7	7
chrY	222439	7	6
chrY	222459	6	6
chrY	222861	7	7
chrY	222945	4	4
chrY	223158	3	2
chrY	223440	12	5
chrY	223537	5	2
chrY	224270	2	2
chrY	224769	2	2
chrY	224974	3	3
chrY	225225	7	4
chrY	225633	6	6
chrY	225711	9	9
chrY	226258	2	2
chrY	226417	6	6
chrY	226540	9	9
chrY	226568	6	6
chrY	226606	4	3
chrY	226645	5	4
chrY	226678	5	3
chrY	226687	3	0
chrY	226706	2	2
chrY	226807	7	5
chrY	226822	6	6
chrY	226885	5	4
chrY	226906	9	6
chrY	227030	3	3
chrY	227143	7	7
chrY	227155	5	5
chrY	227280	10	10
chrY	227288	9	8
chrY	227292	9	9
chrY	227301	8	8
chrY	227409	1	1
chrY	227432	2	2
chrY	227448	2	2
chrY	227454	2	2
chrY	227490	3	3
chrY	227714	5	2
chrY	227721	5	4
chrY	227733	8	5
chrY	227793	9	6
chrY	227802	8	7
chrY	227823	6	6
chrY	227902	13	13
chrY	228149	9	9
chrY	228251	14	12
chrY	228360	5	4
chrY	228598	5	5
chrY	228675	1	1
chrY	228678	1	1
chrY	228680	2	2
chrY	228810	7	5
chrY	228899	5	2
chrY	229257	8	8
chrY	229345	4	3
chrY	229559	6	6
chrY	229604	7	7
chrY	230174	6	6
chrY	231134	10	8
chrY	231197	2	2
chrY	231755	1	1
chrY	231758	2	2
chrY	232016	11	11
chrY	232399	5	4
chrY	232566	1	1
chrY	232791	9	9
chrY	233325	7	6
chrY	233376	4	4
chrY	233383	4	3
chrY	233501	13	13
chrY	233505	11	11
chrY	233648	7	7
chrY	233686	4	4
chrY	233936	3	3
chrY	233951	3	2
chrY	233968	2	2
chrY	233989	4	4
chrY	233995	3	2
chrY	233999	4	3
chrY	234001	4	3
chrY	234033	7	6
chrY	234057	8	6
chrY	234128	4	0
chrY	234133	4	3
chrY	234169	7	7
chrY	234191	11	5
chrY	234210	13	13
chrY	234215	14	14
chrY	234225	12	11
chrY	234257	15	14
chrY	234261	16	15
chrY	234339	10	8
chrY	234362	4	3
chrY	234375	6	5
chrY	234393	5	5
chrY	234395	5	2
chrY	234404	5	5
chrY	234426	7	6
chrY	234437	8	6
chrY	234440	9	6
chrY	234473	6	5
chrY	234481	6	5
chrY	234483	5	3
chrY	234521	4	4
chrY	234547	5	4
chrY	234557	4	1
chrY	234641	3	2
chrY	235044	3	2
chrY	235381	5	5
chrY	235856	7	7
chrY	236205	4	4
chrY	236272	6	6
chrY	236275	6	6
chrY	236284	5	5
chrY	236296	6	6
chrY	236338	7	7
chrY	236349	6	6
chrY	236353	6	6
chrY	236449	6	4
chrY	236849	2	2
chrY	237033	8	7
chrY	237712	8	8
chrY	238049	3	2
chrY	238282	8	8
chrY	238886	5	5
